sample_id,status,reason,page_count,compile_seconds,source_path,package,source_family,document_form,construct_tags,size_bucket,nonblank_lines,source_chars,sha256_source,sha256_pdf,corpus_dir
skak_test_capture_a4ed09ee,rejected,distribution_cap_form,0,0.0,/usr/local/texlive/2026/texmf-dist/doc/latex/skak/test_capture.tex,skak,texlive_ctan_doc,math_short,display_math,short,19,532,533acca689365f58baecdd7001690628b319edd2fc3cba39fba73d79059ef895,,
skak_demo_symbols_06f13aff,rejected,pdflatex_failed,0,0.12284870800000647,/usr/local/texlive/2026/texmf-dist/doc/latex/skak/demo-symbols.tex,skak,texlive_ctan_doc,table,simple_table,short,43,1331,c043b20ca86866954a36f518c7d4bd4c35aa3e2a441c11286b6f65a815699fee,,
support_twain1_default_70fce66c,accepted,accepted,2,0.9451990840000093,/usr/local/texlive/2026/texmf-dist/doc/support/srcredact/twain1-default.tex,support,texlive_ctan_doc,figure_diagram_plot,captions;color;crossrefs;diagram_nodes_edges;figures_images;lists;tikz,medium,90,4130,b4c5a6a0ea15d2237e661c23decee44adb5f0d1397d960d880122004fc51f926,82f5b556ce6a72abd9b86668db04c39393e8f9a71a006db86db0604eb31b6d13,data/texlive_seed_simple/corpus/figure_diagram_plot/support_twain1_default_70fce66c
refenums_demo_2418d6d4,rejected,distribution_cap_form,0,0.0,/usr/local/texlive/2026/texmf-dist/doc/latex/refenums/demo.tex,refenums,texlive_ctan_doc,package_example,crossrefs;custom_macros;lists;text_sectioning,medium,80,3165,bb2b120d43171654efd34a52c15cf0a61c456d55271e61868257a1c4c0a7836d,,
moodle_test_includegraphics_1dc116e1,rejected,distribution_cap_package,0,0.0,/usr/local/texlive/2026/texmf-dist/doc/latex/moodle/test/test_includegraphics.tex,moodle,texlive_ctan_doc,compact_paper,figures_images;fonts_symbols;text_sectioning,short,36,1427,b1b1c9fa9d3c3003d7dd56b866cf6f5f362539f8e674b722dbc5fa68e1e51e24,,
chemobabel_example_ja_4224f6c2,rejected,distribution_cap_form,0,0.0,/usr/local/texlive/2026/texmf-dist/doc/latex/chemobabel/example-ja.tex,chemobabel,texlive_ctan_doc,letter_form_teaching,captions;figures_images;inline_math,short,44,1422,a83103bf52603c7d12f75e57c5267b9830b3e3f9aac416354a75c03a236b01d3,,
autonum_test_freeze_eb5cfc9d,rejected,distribution_cap_form,0,0.0,/usr/local/texlive/2026/texmf-dist/doc/latex/autonum/test-freeze.tex,autonum,texlive_ctan_doc,math_short,aligned_math;captions;crossrefs;figures_images;text_sectioning,short,41,780,60fcf91b9604f17fe2b27fe81df283fde379854258cd869fd7bdd5100adc078a,,
japanese_otf_uotftest_2c68193c,rejected,pdflatex_failed,0,0.123468625000001,/usr/local/texlive/2026/texmf-dist/doc/fonts/japanese-otf/doc/test/uplatex/uotftest.tex,japanese-otf,texlive_ctan_doc,table,custom_macros;fonts_symbols;inline_math;minipage_boxes;simple_table;text_sectioning,medium,141,6870,cbb25ab012585385caad694042689941e443a67083b8eccdda7308ac801338c3,,
support_twain1_nobonds_0969ece8,rejected,distribution_cap_package,0,0.0,/usr/local/texlive/2026/texmf-dist/doc/support/srcredact/twain1-nobonds.tex,support,texlive_ctan_doc,figure_diagram_plot,captions;color;crossrefs;diagram_nodes_edges;figures_images;lists;tikz,medium,88,4016,0e622adc40243d0748cbaa13f82ff3db87932446ab432652659cafbbfa6e2001,,
japanese_otf_pkanatest2_f40a88b1,rejected,distribution_cap_form,0,0.0,/usr/local/texlive/2026/texmf-dist/doc/fonts/japanese-otf/doc/test/pkanatest2.tex,japanese-otf,texlive_ctan_doc,package_example,custom_macros;inline_math,short,45,1378,aa3a10edc34f53b6759b1d58a02bab686aefa1365c4b8d6f1ef0d55ea1379f43,,
moodle_test_includegraphics_via_tikz_5c553c79,rejected,distribution_cap_package,0,0.0,/usr/local/texlive/2026/texmf-dist/doc/latex/moodle/test/test_includegraphics_via_tikz.tex,moodle,texlive_ctan_doc,compact_paper,figures_images;fonts_symbols;text_sectioning,short,34,1216,a07cd14b1d46550b759dedb602324924ffe42c0290307d6642ab1279b30212fa,,
moodle_test_math_a7f681e4,rejected,distribution_cap_package,0,0.0,/usr/local/texlive/2026/texmf-dist/doc/latex/moodle/test/test_math.tex,moodle,texlive_ctan_doc,math_short,custom_macros;display_math;fonts_symbols;inline_math;text_sectioning,short,33,856,e1faca111e2abc4f6ea5f0456ae3448645e357f395a648b9aefea99b9ec699e5,,
libertinust1math_sample1_bff6f2ff,accepted,accepted,1,0.8445120829999979,/usr/local/texlive/2026/texmf-dist/doc/fonts/libertinust1math/sample1.tex,libertinust1math,texlive_ctan_doc,table,custom_macros;display_math;inline_math;simple_table,medium,58,2322,e8a7615a5d062a194ded301c47092f1e63a0c7371886ec945e869ed62dc25144,b28783976a9e13c88a2041447bb36f71541d2b4b6ef70420b9bba31fad96277c,data/texlive_seed_simple/corpus/table/libertinust1math_sample1_bff6f2ff
support_twain2_3f90fd1b,rejected,distribution_cap_package,0,0.0,/usr/local/texlive/2026/texmf-dist/doc/support/srcredact/twain2.tex,support,texlive_ctan_doc,figure_diagram_plot,captions;color;crossrefs;diagram_nodes_edges;figures_images;footnotes;lists;tikz,medium,107,4423,582d2bd12a5f6f385c869db6a2612f70d39cbdfdd02b1c5f1ffdb2677c4f7aa1,,
index_sample_47342898,rejected,distribution_cap_form,0,0.0,/usr/local/texlive/2026/texmf-dist/doc/latex/index/sample.tex,index,texlive_ctan_doc,package_example,custom_macros;inline_math;lists;minipage_boxes;text_sectioning,short,55,1408,9453e57516d3a3a604b32b1f81e6c10e679177de0b6ff41542092cb000b8220f,,
moodle_test_commands_24d669fc,rejected,distribution_cap_package,0,0.0,/usr/local/texlive/2026/texmf-dist/doc/latex/moodle/test/test_commands.tex,moodle,texlive_ctan_doc,compact_paper,fonts_symbols;inline_math;text_sectioning,short,34,1044,e977dccb741a3da7368da4b8449859956fe47c702caa17fe8ba4a917474b8bd6,,
randomlist_test_fr_c88797c6,rejected,distribution_cap_form,0,0.0,/usr/local/texlive/2026/texmf-dist/doc/generic/randomlist/test-fr.tex,randomlist,texlive_ctan_doc,math_short,display_math;minipage_boxes,medium,59,1829,f88aaaeec1f0d63224b18655f57fd25ce5155646775e66cc44de4c11a8bcafc7,,
libertinust1math_sample10_83b78d61,accepted,accepted,1,1.8812982089999934,/usr/local/texlive/2026/texmf-dist/doc/fonts/libertinust1math/sample10.tex,libertinust1math,texlive_ctan_doc,table,custom_macros;display_math;inline_math;simple_table,medium,58,2426,33db7e7a75f151f2ff6aedbb537e946da473d99e9defa037c7f1d8a34987f9ef,9acab7724f61c19ce5d33ca7e7469405fbb6b0da9431489f6521e451ef8dff98,data/texlive_seed_simple/corpus/table/libertinust1math_sample10_83b78d61
support_twain2_default_90425c6d,rejected,distribution_cap_package,0,0.0,/usr/local/texlive/2026/texmf-dist/doc/support/srcredact/twain2-default.tex,support,texlive_ctan_doc,figure_diagram_plot,captions;color;crossrefs;diagram_nodes_edges;figures_images;footnotes;lists;tikz,medium,91,4174,25d4ed64e012b7ef29dc15faf2f4210ebb0b20cbc726ee4705f74c8dd08e6cf5,,
srbook_mem_test_fbd5cd1a,rejected,distribution_cap_form,0,0.0,/usr/local/texlive/2026/texmf-dist/doc/latex/srbook-mem/Test.tex,srbook-mem,texlive_ctan_doc,package_example,text_sectioning,short,25,1064,35d735b767504a1d379d39a6ec29a631607c25fdba9faee51f1d471cf46963e7,,
moodle_test_cloze_numerical_95e5c725,rejected,distribution_cap_package,0,0.0,/usr/local/texlive/2026/texmf-dist/doc/latex/moodle/test/test_cloze_numerical.tex,moodle,texlive_ctan_doc,compact_paper,fonts_symbols;inline_math;text_sectioning,short,28,852,1f2e1f4b21bfef1dbaa35e1b8744163336623322cc494e5c2c4edd3e013a421a,,
